time;x;y;z;MF
35,371;-42,25;-6,00;-65,25;77,97
35,420;-42,00;-6,50;-64,75;77,45
35,472;-41,50;-7,00;-64,75;77,23
35,521;-40,75;-7,75;-64,00;76,27
35,572;-39,50;-8,75;-62,50;74,45
35,622;-37,00;-11,25;-60,00;71,38
35,681;-31,50;-18,00;-52,25;63,61
35,787;-24,75;-86,50;141,00;167,26
35,822;-213,00;530,00;-263,25;628,94
35,883;56,25;270,00;-320,25;422,64
35,922;76,75;89,75;-214,50;244,86
35,981;36,25;19,75;-137,00;143,08
36,021;2,00;-2,75;-97,00;97,06
36,077;-18,25;-7,75;-79,25;81,69
36,123;-30,25;-9,25;-71,75;78,41
36,179;-35,75;-8,00;-67,75;77,02
36,222;-38,25;-7,00;-66,50;77,03
36,278;-39,75;-6,50;-66,75;77,96
36,323;-41,00;-6,25;-66,50;78,37
36,393;-41,25;-6,00;-66,25;78,27
36,424;-41,75;-5,50;-65,50;77,87
36,479;-41,75;-5,50;-65,50;77,87
36,579;-41,25;-5,00;-66,00;77,99
36,624;-41,75;-5,50;-66,25;78,50
36,691;-41,75;-5,75;-66,25;78,52
36,788;-39,25;-7,25;-65,25;76,49
36,824;-36,50;-8,50;-65,50;75,46
36,879;-32,00;-12,75;-66,25;74,67
36,925;-17,50;-22,50;-70,25;75,81
36,991;31,50;-53,75;-95,75;114,23
37,025;256,00;-109,00;-411,25;496,53
37,079;-166,50;519,25;-25,50;545,89
37,124;-108,25;263,00;104,00;302,83
37,190;-53,25;91,25;58,25;120,64
37,225;-36,00;21,50;3,50;42,08
37,279;-33,25;-1,00;-30,25;44,96
37,381;-36,75;-8,00;-56,25;67,67
37,424;-39,75;-8,25;-60,50;72,86
37,495;-39,75;-8,25;-60,50;72,86
37,584;-41,50;-7,25;-63,50;76,20
37,687;-42,50;-6,00;-65,00;77,89
37,789;-41,75;-6,50;-64,75;77,32
37,897;-41,25;-6,25;-64,50;76,82
37,926;-40,75;-7,00;-63,75;75,98
37,974;-40,75;-7,75;-63,50;75,85
38,025;-40,00;-9,00;-62,25;74,54
38,075;-38,00;-11,75;-60,50;72,40
38,175;-27,50;-33,00;-37,25;56,86
38,226;-19,50;-73,50;46,00;88,87
38,276;-233,50;106,00;279,50;379,31
38,325;159,75;139,25;-237,50;318,30
38,376;193,50;25,00;-236,25;306,40
38,426;111,25;-15,50;-159,00;194,67
38,476;111,25;-15,50;-159,00;194,67
38,525;36,00;-17,00;-107,75;114,87
38,576;-5,00;-13,50;-83,50;84,73
38,626;-24,00;-10,00;-73,25;77,73
38,676;-33,00;-8,50;-68,50;76,51
38,725;-37,75;-7,25;-66,75;77,03
38,776;-40,00;-6,00;-66,25;77,62
38,826;-40,50;-5,75;-66,00;77,65
38,876;-41,75;-5,25;-65,75;78,06
38,925;-42,25;-5,25;-65,75;78,33
38,976;-42,00;-5,75;-66,00;78,44
39,026;-41,75;-5,75;-66,25;78,52
39,076;-41,75;-5,75;-66,25;78,52
39,125;-41,75;-6,50;-66,00;78,37
39,176;-41,00;-6,75;-66,00;77,99
39,226;-39,75;-6,00;-65,50;76,85
39,277;-37,25;-7,50;-65,75;75,94
39,326;-33,25;-10,50;-66,25;74,87
39,375;-23,00;-17,00;-68,25;74,00
39,425;5,25;-36,50;-78,75;86,96
39,476;5,25;-36,50;-78,75;86,96
39,526;195,75;288,25;-768,00;843,34
39,575;-10,00;205,50;-179,50;273,04
39,626;-19,25;50,50;-14,25;55,89
39,677;-19,00;-6,75;-8,25;21,79
39,727;-24,25;-19,00;-29,25;42,48
39,777;-30,50;-17,75;-45,00;57,19
39,827;-35,00;-14,25;-54,25;66,11
39,878;-37,75;-11,00;-59,25;71,11
39,977;-39,75;-8,00;-63,50;75,34
40,027;-40,50;-7,50;-64,00;76,11
40,077;-40,75;-7,50;-64,75;76,87
40,126;-40,50;-7,00;-64,75;76,69
40,176;-41,50;-6,75;-65,00;77,41
40,226;-41,25;-7,00;-64,75;77,09
40,278;-41,50;-6,25;-64,75;77,16
40,327;-40,50;-5,75;-64,50;76,38
40,376;-40,25;-6,50;-64,75;76,52
40,427;-39,75;-7,50;-63,50;75,29
40,477;-39,75;-7,50;-63,50;75,29
40,577;-33,75;-14,50;-56,25;67,18
40,627;-26,50;-24,50;-43,50;56,52
40,677;-12,00;-50,75;1,25;52,16
40,777;-142,00;587,50;-281,75;666,86
40,827;117,00;312,75;-351,75;485,00
40,878;120,25;109,50;-236,50;287,02
40,927;62,75;27,25;-147,75;162,82
40,977;17,00;0,50;-102,25;103,65
41,027;-10,00;-6,75;-81,50;82,39
41,077;-25,50;-8,00;-72,25;77,03
41,127;-32,50;-7,25;-69,00;76,61
41,176;-36,00;-6,50;-66,75;76,12
41,227;-38,25;-6,00;-66,00;76,52
41,277;-40,75;-6,25;-66,25;78,03
41,377;-41,75;-5,75;-66,50;78,73
41,426;-41,50;-5,50;-66,25;78,37
41,477;-41,50;-5,50;-66,25;78,37
41,526;-41,50;-5,75;-66,50;78,60
41,576;-40,50;-6,25;-65,50;77,26
41,627;-39,25;-6,50;-65,25;76,42
41,679;-39,50;-7,75;-65,25;76,67
41,730;-37,25;-9,00;-66,25;76,54
41,781;-34,00;-11,50;-66,75;75,79
41,832;-24,75;-17,25;-68,50;74,85
41,881;-3,25;-33,00;-75,50;82,46
41,931;72,50;-80,25;-127,75;167,38
41,981;327,25;-77,50;-608,00;694,81
42,035;-168,75;372,50;-110,75;423,67
42,086;-130,75;163,50;63,00;218,62
42,185;-42,25;-3,75;-0,25;42,42
42,235;-35,25;-14,00;-30,00;48,36
42,285;-35,50;-14,50;-46,75;60,47
42,334;-36,50;-12,00;-55,50;67,50
42,385;-37,75;-10,00;-60,25;71,80
42,434;-38,75;-9,00;-62,50;74,09
42,484;-38,75;-9,00;-62,50;74,09
42,535;-39,50;-7,75;-64,00;75,61
42,585;-40,75;-7,25;-65,00;77,06
42,636;-40,50;-6,00;-64,75;76,61
42,686;-41,25;-6,25;-65,00;77,24
42,738;-41,00;-6,25;-64,75;76,89
42,787;-41,00;-6,50;-64,75;76,91
42,839;-41,00;-7,25;-64,00;76,35
42,887;-39,75;-8,00;-63,25;75,13
42,987;-37,00;-11,25;-60,25;71,59
43,039;-34,00;-16,00;-55,75;67,23
43,089;-27,50;-25,25;-44,50;58,09
43,188;-28,50;-94,00;163,75;190,95
43,239;-312,00;461,00;-28,25;557,37
43,289;86,75;269,50;-311,50;420,94
43,339;142,25;79,50;-247,50;296,33
43,390;86,50;5,25;-160,75;182,62
43,442;32,50;-13,00;-109,75;115,20
43,491;32,50;-13,00;-109,75;115,20
43,541;-4,25;-13,00;-84,25;85,35
43,590;-23,75;-10,50;-73,25;77,72
43,641;-32,75;-9,00;-68,50;76,46
43,691;-37,00;-7,50;-67,25;77,12
43,741;-39,25;-7,00;-66,75;77,75
43,792;-39,75;-6,25;-66,00;77,30
43,841;-40,75;-6,50;-65,50;77,41
43,892;-40,50;-5,25;-66,00;77,61
43,941;-41,00;-5,25;-66,00;77,88
43,992;-40,50;-5,00;-66,00;77,60
44,043;-40,25;-4,75;-66,00;77,45
44,093;-40,25;-6,25;-66,00;77,56
44,193;-36,00;-8,00;-65,50;75,17
44,245;-32,50;-10,25;-65,50;73,83
44,293;-24,50;-15,75;-67,50;73,52
44,343;-3,25;-29,25;-74,00;79,64
44,392;63,75;-64,00;-112,75;144,47
44,442;296,25;-75,50;-431,50;528,83
44,494;-84,50;-2,25;-250,25;264,14
44,544;-87,25;-54,75;41,25;110,96
44,594;-43,00;-70,25;59,25;101,46
44,644;-27,25;-55,75;16,25;64,15
44,694;-26,75;-38,50;-19,75;50,87
44,744;-30,00;-25,75;-40,75;56,78
44,794;-34,00;-17,75;-52,25;64,82
44,844;-36,50;-13,25;-58,00;69,80
44,894;-38,50;-10,50;-62,00;73,73
44,994;-39,75;-8,00;-63,25;75,13
45,043;-40,75;-8,00;-64,25;76,50
45,094;-41,25;-8,25;-64,25;76,80
45,144;-41,00;-8,50;-64,00;76,48
45,194;-41,00;-7,75;-64,25;76,61
45,247;-41,00;-8,00;-64,50;76,85
45,294;-40,25;-8,00;-64,25;76,24
45,344;-39,75;-8,75;-63,75;75,64
45,393;-38,25;-9,75;-62,25;73,71
45,444;-37,50;-12,50;-59,75;71,64
45,496;-37,50;-12,50;-59,75;71,64
45,548;-30,50;-23,25;-47,75;61,24
45,645;-22,50;-92,00;101,75;139,01
45,696;-270,75;172,50;279,50;425,65
45,756;124,25;266,75;-324,25;437,87
45,794;221,50;87,50;-320,50;399,30
45,851;149,75;1,25;-209,75;257,72
45,896;71,25;-19,00;-134,75;153,61
45,956;20,25;-18,75;-96,00;99,89
45,998;-9,00;-15,00;-78,75;80,67
46,057;-24,00;-11,75;-71,25;76,10
46,106;-31,75;-8,50;-67,75;75,30
46,155;-36,25;-7,00;-65,75;75,41
46,205;-39,00;-6,50;-65,50;76,51
46,256;-40,50;-5,25;-65,75;77,40
46,306;-40,75;-5,25;-65,75;77,53
46,355;-40,00;-5,25;-65,25;76,71
46,406;-40,50;-5,00;-65,25;76,96
46,457;-40,00;-4,50;-65,00;76,45
46,507;-40,00;-4,50;-65,00;76,45
46,607;-38,75;-6,50;-65,25;76,17
46,657;-35,50;-7,50;-66,00;75,32
46,707;-30,75;-10,00;-66,50;73,94
46,756;-22,50;-15,50;-67,75;73,05
46,806;-2,50;-28,75;-74,75;80,13
46,858;60,00;-62,50;-109,75;139,83
46,908;270,50;-93,50;-380,75;476,32
46,957;-8,75;-13,25;-483,25;483,51
47,008;-96,50;-34,50;-34,00;107,97
47,058;-56,00;-68,00;51,75;102,17
47,108;-32,75;-62,75;23,50;74,58
47,208;-30,50;-31,50;-35,75;56,57
47,259;-33,00;-21,50;-48,75;62,67
47,309;-35,50;-16,00;-55,75;68,00
47,359;-38,00;-12,25;-59,50;71,65
47,409;-39,25;-10,50;-61,25;73,50
47,459;-39,75;-9,50;-62,00;74,26
47,511;-40,75;-8,75;-63,25;75,75
47,561;-40,25;-8,25;-63,75;75,84
47,610;-40,25;-8,25;-64,50;76,47
47,661;-40,25;-8,50;-63,75;75,87
47,711;-40,00;-8,50;-63,50;75,53
47,761;-39,00;-9,25;-63,00;74,67
47,810;-39,00;-9,75;-62,50;74,31
47,860;-38,50;-11,50;-60,75;72,84
47,912;-36,75;-13,00;-59,00;70,71
47,961;-32,25;-17,00;-55,00;65,99
48,010;-26,50;-25,25;-44,75;57,81
48,061;-15,50;-44,25;-14,50;49,08
48,112;-4,50;-85,25;101,50;132,63
48,160;-181,50;115,75;377,75;434,78
48,211;104,00;428,00;-339,25;555,96
48,262;240,75;192,00;-366,75;478,88
48,329;177,00;49,50;-241,75;303,68
48,362;90,75;-0,50;-150,75;175,96
48,412;33,00;-12,75;-104,00;109,85
48,464;-0,75;-13,25;-81,75;82,82
48,542;-19,25;-11,00;-72,25;75,58
48,564;-28,75;-9,00;-68,25;74,60
48,615;-34,25;-8,00;-67,25;75,89
48,714;-38,25;-5,50;-66,25;76,70
48,814;-40,00;-5,25;-66,25;77,57
48,865;-39,75;-5,75;-66,00;77,26
48,914;-39,25;-5,25;-66,00;76,97
48,965;-39,00;-6,00;-66,00;76,90
49,016;-38,00;-6,50;-66,00;76,43
49,066;-36,75;-6,50;-66,00;75,82
49,116;-34,75;-9,00;-66,25;75,35
49,166;-30,75;-12,00;-66,50;74,24
49,216;-21,75;-16,50;-68,25;73,51
49,265;-2,50;-30,00;-74,00;79,89
49,317;50,00;-61,00;-103,50;130,13
49,366;225,00;-111,75;-303,50;393,99
49,416;230,50;371,00;-797,75;909,49
49,466;230,50;371,00;-797,75;909,49
49,516;116,25;171,00;-385,00;437,01
49,566;47,25;41,75;-167,25;178,74
49,616;8,50;-5,75;-88,00;88,60
49,666;-12,50;-17,25;-64,00;67,45
49,716;-24,25;-17,50;-59,25;66,37
49,766;-31,25;-14,75;-59,00;68,37
49,815;-35,00;-12,00;-60,25;70,70
49,871;-36,75;-10,50;-61,00;71,98
49,919;-38,00;-9,50;-62,75;73,97
49,968;-38,75;-8,50;-63,00;74,45
50,019;-38,75;-8,00;-64,00;75,24
50,069;-39,50;-7,50;-64,00;75,58
50,119;-40,00;-7,00;-63,75;75,58
50,177;-39,75;-7,50;-63,25;75,08
50,220;-39,00;-8,25;-62,50;74,13
50,269;-39,00;-9,75;-62,00;73,89
50,321;-37,50;-10,50;-62,00;73,22
50,371;-35,50;-12,50;-59,50;70,40
50,421;-32,25;-16,75;-54,50;65,50
50,522;-19,75;-38,50;-23,25;49,12
50,571;-8,50;-81,50;79,50;114,17
50,620;-138,25;0,50;360,75;386,33
50,676;-88,00;538,00;-416,75;686,20
50,726;159,50;251,25;-462,25;549,77
50,826;93,25;-2,75;-182,25;204,74
50,878;39,00;-18,00;-118,50;126,04
50,928;4,00;-18,00;-89,25;91,13
50,977;-15,50;-15,00;-76,00;79,00
51,027;-25,75;-12,00;-70,00;75,55
51,077;-31,75;-9,25;-67,25;74,94
51,128;-35,00;-7,50;-66,25;75,30
51,177;-36,75;-6,75;-65,75;75,63
51,227;-37,75;-5,75;-65,75;76,03
51,277;-38,75;-6,25;-65,50;76,36
51,328;-39,25;-5,50;-65,75;76,77
51,378;-39,00;-5,00;-65,50;76,40
51,428;-38,00;-6,00;-65,25;75,75
51,478;-38,00;-6,00;-65,25;75,75
51,528;-36,50;-7,25;-65,50;75,33
51,579;-33,25;-8,75;-66,25;74,64
51,627;-28,25;-10,75;-66,25;72,82
51,677;-20,25;-15,75;-67,75;72,44
51,729;-0,75;-27,75;-73,75;78,80
51,778;51,50;-53,00;-100,25;124,54
51,827;202,00;-87,25;-243,75;328,38
51,879;349,75;269,00;-722,25;846,36
51,929;-23,00;375,25;-84,75;385,39
51,990;-43,25;142,50;110,75;185,59
52,027;-22,75;18,50;85,75;90,62
52,078;-18,00;-19,25;29,00;39,19
52,130;-21,00;-25,25;-12,25;35,05
52,191;-26,25;-21,75;-35,75;49,40
52,229;-30,50;-18,25;-49,25;60,74
52,286;-33,00;-14,75;-56,00;66,65
52,331;-35,50;-11,75;-60,00;70,70
52,430;-39,00;-10,00;-63,00;74,77
52,484;-39,00;-10,00;-63,00;74,77
52,531;-39,25;-9,00;-63,25;74,98
52,582;-40,25;-8,75;-63,25;75,48
52,631;-40,00;-9,00;-63,25;75,38
52,687;-39,00;-9,25;-63,25;74,88
52,732;-38,25;-9,75;-62,75;74,13
52,831;-35,50;-13,50;-58,75;69,96
52,885;-32,75;-18,50;-53,50;65,40
52,932;-27,50;-26,75;-43,50;58,00
52,983;-18,50;-45,00;-17,50;51,71
53,030;-8,50;-81,25;63,75;103,62
53,081;-92,25;-53,00;325,00;341,97
53,132;-278,50;607,00;-300,75;732,44
53,199;117,50;321,00;-526,00;627,31
53,281;125,75;-1,75;-226,50;259,07
53,333;61,50;-22,25;-141,25;155,66
53,382;18,25;-20,75;-99,25;103,03
53,432;-7,25;-15,50;-80,75;82,54
53,482;-7,25;-15,50;-80,75;82,54
53,532;-23,50;-11,00;-72,75;77,24
53,581;-31,25;-8,25;-69,00;76,19
53,631;-35,50;-6,25;-67,25;76,30
53,682;-37,25;-5,25;-67,00;76,84
53,733;-38,75;-4,75;-67,00;77,54
53,833;-38,50;-4,75;-66,25;76,77
53,888;-38,25;-5,00;-66,50;76,88
53,939;-37,50;-4,50;-66,25;76,26
54,039;-34,50;-7,25;-66,25;75,05
54,106;-29,50;-9,75;-66,50;73,40
54,140;-20,25;-14,25;-67,50;71,90
54,239;46,25;-45,50;-95,25;115,25
54,290;182,75;-72,75;-213,25;290,11
54,340;376,75;196,00;-649,50;776,02
54,392;-53,25;451,25;-85,75;462,40
54,439;-84,00;194,75;144,00;256,36
54,490;-44,50;36,75;119,00;132,26
54,542;-25,75;-17,00;51,00;59,61
54,641;-26,25;-24,75;-28,75;46,13
54,691;-29,75;-20,25;-44,00;56,84
54,741;-33,50;-17,00;-53,00;64,96
54,791;-35,75;-13,50;-57,50;69,04
54,840;-37,50;-11,25;-60,25;71,85
54,891;-38,00;-10,50;-61,50;73,05
54,941;-38,75;-9,50;-62,00;73,73
54,991;-39,50;-8,75;-62,00;74,03
55,041;-39,50;-9,00;-62,00;74,06
55,091;-39,25;-9,50;-62,00;73,99
55,142;-39,75;-9,50;-62,00;74,26
55,192;-38,25;-10,75;-61,50;73,22
55,241;-37,00;-12,00;-60,25;71,72
55,294;-35,50;-15,00;-57,75;69,43
55,342;-31,50;-18,50;-53,50;64,78
55,391;-26,00;-26,50;-43,50;57,19
55,442;-16,00;-42,25;-19,50;49,21
55,543;-50,50;-49,25;257,50;266,99
55,593;-333,25;11,50;-97,50;347,41
55,643;111,75;22,00;-517,00;529,40
55,693;219,25;-53,25;-413,25;470,83
55,745;159,75;-66,75;-254,75;308,01
55,844;32,00;-34,25;-106,25;116,13
55,893;0,25;-22,00;-83,00;85,87
55,945;-16,75;-15,00;-73,00;76,38
56,044;-32,25;-8,00;-67,50;75,24
56,094;-35,50;-6,25;-66,75;75,86
56,144;-36,75;-5,50;-66,25;75,96
56,194;-37,50;-4,75;-66,25;76,27
56,243;-38,25;-5,00;-65,75;76,23
56,294;-38,25;-4,50;-66,00;76,42
56,344;-37,75;-4,50;-65,50;75,73
56,393;-36,75;-5,50;-65,25;75,09
56,444;-35,75;-5,75;-65,25;74,62
56,502;-33,00;-7,25;-65,75;73,92
56,550;-28,25;-10,25;-67,00;73,43
56,604;-18,25;-14,50;-69,00;72,83
56,653;2,50;-24,75;-74,50;78,54
56,704;50,50;-45,00;-97,50;118,67
56,754;181,75;-64,75;-207,50;283,34
56,804;376,50;174,00;-591,00;722,02
56,854;-56,75;504,00;-111,25;519,24
56,904;-104,50;236,50;155,00;301,46
56,955;-55,00;52,25;140,50;159,67
57,054;-21,75;-29,25;10,75;38,00
57,110;-23,75;-27,25;-22,50;42,58
57,155;-28,00;-22,25;-41,00;54,41
57,205;-31,50;-18,25;-50,75;62,46
57,255;-34,50;-15,00;-56,50;67,88
57,304;-36,50;-12,00;-59,25;70,62
57,355;-37,50;-10,00;-60,50;71,88
57,406;-38,50;-9,25;-61,50;73,14
57,454;-39,00;-8,75;-62,00;73,77
57,556;-37,75;-9,50;-62,00;73,21
57,606;-37,75;-10,25;-61,75;73,10
57,654;-37,00;-11,25;-60,75;72,01
57,705;-35,75;-12,75;-59,25;70,36
57,755;-33,25;-15,50;-56,50;67,37
57,806;-30,25;-20,00;-51,25;62,78
57,855;-24,25;-28,00;-40,50;54,88
57,906;-13,75;-43,75;-15,00;48,25
57,956;1,25;-74,00;62,50;96,87
58,007;-41,25;-62,75;307,75;316,78
58,057;-381,00;572,75;9,50;687,96
58,107;71,00;376,50;-554,50;673,99
58,157;219,25;100,75;-470,00;528,32
58,207;173,25;-9,50;-293,00;340,52
58,257;97,75;-34,00;-175,75;203,96
58,309;42,25;-30,25;-115,50;126,65
58,358;7,00;-22,50;-88,00;91,10
58,408;-12,75;-16,00;-75,50;78,22
58,457;-23,75;-10,75;-71,25;75,87
58,557;-31,00;-7,75;-68,75;75,81
58,611;-34,25;-7,00;-67,50;76,02
58,657;-37,00;-6,50;-67,00;76,81
58,712;-38,75;-6,00;-67,00;77,63
58,758;-40,75;-6,50;-67,00;78,69
58,808;-41,25;-6,25;-67,25;79,14
58,859;-41,25;-6,00;-67,00;78,91
58,912;-42,25;-6,25;-67,25;79,67
58,961;-42,25;-6,25;-67,00;79,46
59,010;-42,00;-6,25;-66,75;79,11
59,060;-42,50;-6,00;-66,75;79,36
59,110;-43,25;-5,25;-67,50;80,34
59,162;-43,25;-4,50;-67,00;79,87
59,210;-42,75;-5,25;-67,00;79,65
59,260;-43,00;-5,25;-67,25;79,99
59,314;-43,25;-4,75;-67,00;79,89
59,361;-43,50;-4,50;-66,75;79,80
59,412;-43,75;-4,75;-66,75;79,95
59,462;-43,75;-4,75;-66,75;79,95
59,511;-43,50;-4,50;-67,00;80,01
59,563;-43,50;-4,50;-66,75;79,80
59,615;-44,25;-5,00;-66,50;80,03
59,714;-43,25;-4,50;-66,75;79,66
59,762;-42,75;-5,25;-66,50;79,23
59,828;-43,50;-5,50;-66,75;79,86
59,862;-43,75;-5,25;-67,00;80,19
59,915;-43,00;-4,75;-66,75;79,54
59,966;-43,50;-4,50;-66,75;79,80
60,018;-44,00;-4,25;-66,75;80,06
60,066;-43,75;-4,25;-66,75;79,92
60,119;-43,50;-4,25;-66,50;79,58
60,167;-44,00;-4,25;-66,25;79,64
60,216;-44,00;-4,25;-66,25;79,64
60,265;-44,00;-4,25;-66,25;79,64
60,320;-44,00;-4,25;-66,25;79,64
60,367;-44,00;-4,25;-66,25;79,64
60,426;-44,00;-4,25;-66,25;79,64
60,515;-44,00;-5,00;-66,50;79,90
60,567;-44,25;-4,75;-66,75;80,23
60,618;-43,50;-4,75;-66,75;79,81
60,669;-43,75;-4,75;-67,00;80,16
60,723;-44,00;-4,00;-66,75;80,05
60,770;-44,00;-4,50;-67,00;80,28
60,819;-43,00;-4,50;-67,00;79,74
60,869;-44,25;-4,25;-66,50;79,99
60,926;-44,25;-4,00;-66,50;79,98
60,972;-43,50;-4,50;-67,00;80,01
61,023;-43,75;-4,50;-66,50;79,73
61,122;-43,75;-4,50;-67,00;80,15
61,172;-44,00;-4,50;-67,00;80,28
61,222;-44,50;-4,75;-67,00;80,57
61,271;-44,00;-5,00;-66,50;79,90
61,325;-44,00;-5,25;-66,25;79,70
