
time;gfx;gFy;gFz;Bx;By;Bz;
3,6020;0,0039;-0,1036;0,9890;-6,7500;-6,7500;36,7500;
3,6140;0,0039;-0,1036;0,9890;-6,7500;-6,7500;36,7500;
3,6180;0,0039;-0,1075;0,9870;-6,7500;-6,7500;36,7500;
3,6190;0,0039;-0,1075;0,9870;-6,7500;-6,7500;36,7500;
3,6330;0,0039;-0,1075;0,9870;-6,7500;-6,7500;36,7500;
3,6460;0,0039;-0,1075;0,9870;-6,7500;-6,7500;36,7500;
3,6600;0,0039;-0,1075;0,9870;-6,7500;-6,7500;36,7500;
3,6700;0,0039;-0,1075;0,9870;-6,7500;-6,7500;36,7500;
3,6830;0,0039;-0,1075;0,9870;-6,7500;-6,7500;36,7500;
3,7050;0,0039;-0,1075;0,9870;-6,7500;-6,7500;36,7500;
3,7190;0,0039;-0,1075;0,9870;-6,7500;-6,7500;36,7500;
3,7320;0,0039;-0,1075;0,9870;-6,7500;-6,7500;36,7500;
3,7390;0,0039;-0,1075;0,9870;-7,0000;-6,2500;36,2500;
3,7450;0,0039;-0,1075;0,9870;-7,0000;-6,2500;36,2500;
3,7570;0,0039;-0,1075;0,9870;-7,0000;-6,2500;36,2500;
3,7780;0,0039;-0,1075;0,9870;-7,0000;-6,2500;36,2500;
3,7950;0,0039;-0,1075;0,9870;-7,0000;-6,2500;36,2500;
3,8120;0,0039;-0,1075;0,9870;-7,0000;-6,2500;36,2500;
3,8160;0,0020;-0,1134;0,9870;-7,0000;-6,2500;36,2500;
3,8170;0,0020;-0,1134;0,9870;-7,0000;-6,2500;36,2500;
3,8280;0,0020;-0,1134;0,9870;-7,0000;-6,2500;36,2500;
3,8430;0,0020;-0,1134;0,9870;-7,0000;-6,2500;36,2500;
3,8550;0,0020;-0,1134;0,9870;-7,0000;-6,2500;36,2500;
3,8740;0,0020;-0,1134;0,9870;-7,0000;-6,2500;36,2500;
3,8980;0,0020;-0,1134;0,9870;-7,0000;-6,2500;36,2500;
3,9170;0,0020;-0,1134;0,9870;-7,0000;-6,2500;36,2500;
3,9360;0,0020;-0,1134;0,9870;-7,0000;-6,2500;36,2500;
3,9400;0,0020;-0,1134;0,9870;-6,7500;-6,5000;36,2500;
3,9520;0,0020;-0,1134;0,9870;-6,7500;-6,5000;36,2500;
3,9600;0,0020;-0,1134;0,9870;-6,7500;-6,5000;36,2500;
3,9770;0,0020;-0,1134;0,9870;-6,7500;-6,5000;36,2500;
3,9930;0,0020;-0,1134;0,9870;-6,7500;-6,5000;36,2500;
4,0130;0,0020;-0,1134;0,9870;-6,7500;-6,5000;36,2500;
4,0160;0,0039;-0,1036;0,9890;-6,7500;-6,5000;36,2500;
4,0160;0,0039;-0,1036;0,9890;-6,7500;-6,5000;36,2500;
4,0240;0,0039;-0,1036;0,9890;-6,7500;-6,5000;36,2500;
4,0440;0,0039;-0,1036;0,9890;-6,7500;-6,5000;36,2500;
4,0630;0,0039;-0,1036;0,9890;-6,7500;-6,5000;36,2500;
4,0750;0,0039;-0,1036;0,9890;-6,7500;-6,5000;36,2500;
4,0970;0,0039;-0,1036;0,9890;-6,7500;-6,5000;36,2500;
4,1130;0,0039;-0,1036;0,9890;-6,7500;-6,5000;36,2500;
4,1250;0,0039;-0,1036;0,9890;-6,7500;-6,5000;36,2500;
4,1400;0,0039;-0,1036;0,9890;-6,7500;-6,5000;36,2500;
4,1480;0,0039;-0,1036;0,9890;-6,7500;-6,5000;36,2500;
4,1620;0,0039;-0,1036;0,9890;-6,7500;-6,5000;36,2500;
4,1760;0,0039;-0,1036;0,9890;-6,7500;-6,5000;36,2500;
4,1920;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,1980;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,2140;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,2180;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,2190;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,2340;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,2530;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,2630;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,2750;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,2980;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,3140;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,3230;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,3340;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,3400;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,3540;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,3750;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,3960;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,4120;0,0039;-0,1036;0,9890;-7,2500;-5,5000;36,7500;
4,4170;0,0039;-0,1075;0,9890;-7,2500;-5,5000;36,7500;
4,4180;0,0039;-0,1075;0,9890;-7,2500;-5,5000;36,7500;
4,4250;0,0039;-0,1075;0,9890;-7,2500;-5,5000;36,7500;
4,4380;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,4400;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,4470;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,4570;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,4680;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,4830;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,4960;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,5080;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,5210;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,5350;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,5550;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,5740;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,5820;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,5950;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,6110;0,0039;-0,1075;0,9890;-6,5000;-4,7500;35,7500;
4,6210;0,0039;-0,0997;0,9890;-6,5000;-4,7500;35,7500;
4,6220;0,0039;-0,0997;0,9890;-6,5000;-4,7500;35,7500;
4,6230;0,0039;-0,0997;0,9890;-6,5000;-4,7500;35,7500;
4,6320;0,0039;-0,0997;0,9890;-6,5000;-4,7500;35,7500;
4,6390;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,6400;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,6510;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,6580;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,6740;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,7020;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,7140;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,7250;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,7410;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,7510;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,7600;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,7700;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,7850;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,8020;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,8110;0,0039;-0,0997;0,9890;-6,7500;-5,2500;36,2500;
4,8150;0,0039;-0,1173;0,9890;-6,7500;-5,2500;36,2500;
4,8160;0,0039;-0,1173;0,9890;-6,7500;-5,2500;36,2500;
4,8200;0,0039;-0,1173;0,9890;-6,7500;-5,2500;36,2500;
4,8270;0,0039;-0,1173;0,9890;-6,7500;-5,2500;36,2500;
4,8410;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
4,8440;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
4,8550;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
4,8740;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
4,8940;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
4,9000;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
4,9100;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
4,9210;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
4,9330;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
4,9390;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
4,9480;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
4,9580;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
4,9680;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
4,9780;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
4,9920;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
5,0000;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
5,0120;0,0039;-0,1173;0,9890;-6,5000;-6,2500;36,7500;
5,0160;0,0020;-0,1075;0,9870;-6,5000;-6,2500;36,7500;
5,0170;0,0020;-0,1075;0,9870;-6,5000;-6,2500;36,7500;
5,0260;0,0020;-0,1075;0,9870;-6,5000;-6,2500;36,7500;
5,0410;0,0020;-0,1075;0,9870;-6,2500;-7,5000;36,2500;
5,0430;0,0020;-0,1075;0,9870;-6,2500;-7,5000;36,2500;
5,0540;0,0020;-0,1075;0,9870;-6,2500;-7,5000;36,2500;
5,0650;0,0020;-0,1075;0,9870;-6,2500;-7,5000;36,2500;
5,0790;0,0020;-0,1075;0,9870;-6,2500;-7,5000;36,2500;
5,0990;0,0020;-0,1075;0,9870;-6,2500;-7,5000;36,2500;
5,1210;0,0020;-0,1075;0,9870;-6,2500;-7,5000;36,2500;
5,1410;0,0020;-0,1075;0,9870;-6,2500;-7,5000;36,2500;
5,1550;0,0020;-0,1075;0,9870;-6,2500;-7,5000;36,2500;
5,1730;0,0020;-0,1075;0,9870;-6,2500;-7,5000;36,2500;
5,1970;0,0020;-0,1075;0,9870;-6,2500;-7,5000;36,2500;
5,2100;0,0020;-0,1075;0,9870;-6,2500;-7,5000;36,2500;
5,2170;0,0039;-0,0880;0,9890;-6,2500;-7,5000;36,2500;
5,2180;0,0039;-0,0880;0,9890;-6,2500;-7,5000;36,2500;
5,2260;0,0039;-0,0880;0,9890;-6,2500;-7,5000;36,2500;
5,2380;0,0039;-0,0880;0,9890;-6,2500;-7,5000;36,2500;
5,2420;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,2520;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,2610;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,2710;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,2830;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,2970;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,3160;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,3330;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,3380;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,3520;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,3630;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,3750;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,3920;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,4010;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,4100;0,0039;-0,0880;0,9890;-7,2500;-7,0000;35,5000;
5,4160;0,0137;-0,0137;0,9831;-7,2500;-7,0000;35,5000;
5,4170;0,0137;-0,0137;0,9831;-7,2500;-7,0000;35,5000;
5,4250;0,0137;-0,0137;0,9831;-7,2500;-7,0000;35,5000;
5,4410;0,0137;-0,0137;0,9831;-7,2500;-7,0000;35,5000;
5,4440;0,0137;-0,0137;0,9831;-6,5000;-6,0000;36,2500;
5,4560;0,0137;-0,0137;0,9831;-6,5000;-6,0000;36,2500;
5,4710;0,0137;-0,0137;0,9831;-6,5000;-6,0000;36,2500;
5,4840;0,0137;-0,0137;0,9831;-6,5000;-6,0000;36,2500;
5,5010;0,0137;-0,0137;0,9831;-6,5000;-6,0000;36,2500;
5,5110;0,0137;-0,0137;0,9831;-6,5000;-6,0000;36,2500;
5,5220;0,0137;-0,0137;0,9831;-6,5000;-6,0000;36,2500;
5,5310;0,0137;-0,0137;0,9831;-6,5000;-6,0000;36,2500;
5,5400;0,0137;-0,0137;0,9831;-6,5000;-6,0000;36,2500;
5,5550;0,0137;-0,0137;0,9831;-6,5000;-6,0000;36,2500;
5,5850;0,0137;-0,0137;0,9831;-6,5000;-6,0000;36,2500;
5,5950;0,0137;-0,0137;0,9831;-6,5000;-6,0000;36,2500;
5,6110;0,0137;-0,0137;0,9831;-6,5000;-6,0000;36,2500;
5,6150;0,0117;-0,0117;0,9792;-6,5000;-6,0000;36,2500;
5,6160;0,0117;-0,0117;0,9792;-6,5000;-6,0000;36,2500;
5,6220;0,0117;-0,0117;0,9792;-6,5000;-6,0000;36,2500;
5,6310;0,0117;-0,0117;0,9792;-6,5000;-6,0000;36,2500;
5,6400;0,0117;-0,0117;0,9792;-6,5000;-6,0000;36,2500;
5,6440;0,0117;-0,0117;0,9792;-6,7500;-5,7500;37,7500;
5,6520;0,0117;-0,0117;0,9792;-6,7500;-5,7500;37,7500;
5,6590;0,0117;-0,0117;0,9792;-6,7500;-5,7500;37,7500;
5,6710;0,0117;-0,0117;0,9792;-6,7500;-5,7500;37,7500;
5,6880;0,0117;-0,0117;0,9792;-6,7500;-5,7500;37,7500;
5,7060;0,0117;-0,0117;0,9792;-6,7500;-5,7500;37,7500;
5,7220;0,0117;-0,0117;0,9792;-6,7500;-5,7500;37,7500;
5,7320;0,0117;-0,0117;0,9792;-6,7500;-5,7500;37,7500;
5,7460;0,0117;-0,0117;0,9792;-6,7500;-5,7500;37,7500;
5,7630;0,0117;-0,0117;0,9792;-6,7500;-5,7500;37,7500;
5,7850;0,0117;-0,0117;0,9792;-6,7500;-5,7500;37,7500;
5,7990;0,0117;-0,0117;0,9792;-6,7500;-5,7500;37,7500;
5,8110;0,0117;-0,0117;0,9792;-6,7500;-5,7500;37,7500;
5,8160;0,0039;-0,0195;0,9733;-6,7500;-5,7500;37,7500;
5,8240;0,0039;-0,0195;0,9733;-6,7500;-5,7500;37,7500;
5,8270;0,0039;-0,0195;0,9733;-6,7500;-5,7500;37,7500;
5,8390;0,0039;-0,0195;0,9733;-6,7500;-5,7500;37,7500;
5,8450;0,0039;-0,0195;0,9733;-5,7500;-7,0000;39,2500;
5,8510;0,0039;-0,0195;0,9733;-5,7500;-7,0000;39,2500;
5,8650;0,0039;-0,0195;0,9733;-5,7500;-7,0000;39,2500;
5,8850;0,0039;-0,0195;0,9733;-5,7500;-7,0000;39,2500;
5,9060;0,0039;-0,0195;0,9733;-5,7500;-7,0000;39,2500;
5,9210;0,0039;-0,0195;0,9733;-5,7500;-7,0000;39,2500;
5,9320;0,0039;-0,0195;0,9733;-5,7500;-7,0000;39,2500;
5,9460;0,0039;-0,0195;0,9733;-5,7500;-7,0000;39,2500;
5,9570;0,0039;-0,0195;0,9733;-5,7500;-7,0000;39,2500;
5,9670;0,0039;-0,0195;0,9733;-5,7500;-7,0000;39,2500;
5,9820;0,0039;-0,0195;0,9733;-5,7500;-7,0000;39,2500;
5,9930;0,0039;-0,0195;0,9733;-5,7500;-7,0000;39,2500;
6,0010;0,0039;-0,0195;0,9733;-5,7500;-7,0000;39,2500;
6,0120;0,0039;-0,0195;0,9733;-5,7500;-7,0000;39,2500;
6,0160;0,0156;-0,0137;0,9850;-5,7500;-7,0000;39,2500;
6,0170;0,0156;-0,0137;0,9850;-5,7500;-7,0000;39,2500;
6,0270;0,0156;-0,0137;0,9850;-5,7500;-7,0000;39,2500;
6,0430;0,0156;-0,0137;0,9850;-5,7500;-7,0000;39,2500;
6,0550;0,0156;-0,0137;0,9850;-5,0000;-7,5000;39,7500;
6,0560;0,0156;-0,0137;0,9850;-5,0000;-7,5000;39,7500;
6,0730;0,0156;-0,0137;0,9850;-5,0000;-7,5000;39,7500;
6,0920;0,0156;-0,0137;0,9850;-5,0000;-7,5000;39,7500;
6,1020;0,0156;-0,0137;0,9850;-5,0000;-7,5000;39,7500;
6,1130;0,0156;-0,0137;0,9850;-5,0000;-7,5000;39,7500;
6,1250;0,0156;-0,0137;0,9850;-5,0000;-7,5000;39,7500;
6,1410;0,0156;-0,0137;0,9850;-5,0000;-7,5000;39,7500;
6,1510;0,0156;-0,0137;0,9850;-5,0000;-7,5000;39,7500;
6,1630;0,0156;-0,0137;0,9850;-5,0000;-7,5000;39,7500;
6,1750;0,0156;-0,0137;0,9850;-5,0000;-7,5000;39,7500;
6,1940;0,0156;-0,0137;0,9850;-5,0000;-7,5000;39,7500;
6,2110;0,0156;-0,0137;0,9850;-5,0000;-7,5000;39,7500;
6,2170;0,0156;-0,0137;0,9675;-5,0000;-7,5000;39,7500;
6,2180;0,0156;-0,0137;0,9675;-5,0000;-7,5000;39,7500;
6,2260;0,0156;-0,0137;0,9675;-5,0000;-7,5000;39,7500;
6,2410;0,0156;-0,0137;0,9675;-5,0000;-7,5000;39,7500;
6,2530;0,0156;-0,0137;0,9675;-6,0000;-7,0000;42,2500;
6,2550;0,0156;-0,0137;0,9675;-6,0000;-7,0000;42,2500;
6,2740;0,0156;-0,0137;0,9675;-6,0000;-7,0000;42,2500;
6,2780;0,0156;-0,0137;0,9675;-6,0000;-7,0000;42,2500;
6,2950;0,0156;-0,0137;0,9675;-6,0000;-7,0000;42,2500;
6,3100;0,0156;-0,0137;0,9675;-6,0000;-7,0000;42,2500;
6,3220;0,0156;-0,0137;0,9675;-6,0000;-7,0000;42,2500;
6,3320;0,0156;-0,0137;0,9675;-6,0000;-7,0000;42,2500;
6,3410;0,0156;-0,0137;0,9675;-6,0000;-7,0000;42,2500;
6,3570;0,0156;-0,0137;0,9675;-6,0000;-7,0000;42,2500;
6,3760;0,0156;-0,0137;0,9675;-6,0000;-7,0000;42,2500;
6,3940;0,0156;-0,0137;0,9675;-6,0000;-7,0000;42,2500;
6,4000;0,0156;-0,0137;0,9675;-6,0000;-7,0000;42,2500;
6,4130;0,0156;-0,0137;0,9675;-6,0000;-7,0000;42,2500;
6,4160;0,0059;-0,0176;1,0085;-6,0000;-7,0000;42,2500;
6,4170;0,0059;-0,0176;1,0085;-6,0000;-7,0000;42,2500;
6,4230;0,0059;-0,0176;1,0085;-6,0000;-7,0000;42,2500;
6,4340;0,0059;-0,0176;1,0085;-6,0000;-7,0000;42,2500;
6,4550;0,0059;-0,0176;1,0085;-7,2500;-2,7500;44,7500;
6,4560;0,0059;-0,0176;1,0085;-7,2500;-2,7500;44,7500;
6,4720;0,0059;-0,0176;1,0085;-7,2500;-2,7500;44,7500;
6,4790;0,0059;-0,0176;1,0085;-7,2500;-2,7500;44,7500;
6,4950;0,0059;-0,0176;1,0085;-7,2500;-2,7500;44,7500;
6,5150;0,0059;-0,0176;1,0085;-7,2500;-2,7500;44,7500;
6,5320;0,0059;-0,0176;1,0085;-7,2500;-2,7500;44,7500;
6,5410;0,0059;-0,0176;1,0085;-7,2500;-2,7500;44,7500;
6,5510;0,0059;-0,0176;1,0085;-7,2500;-2,7500;44,7500;
6,5630;0,0059;-0,0176;1,0085;-7,2500;-2,7500;44,7500;
6,5750;0,0059;-0,0176;1,0085;-7,2500;-2,7500;44,7500;
6,5910;0,0059;-0,0176;1,0085;-7,2500;-2,7500;44,7500;
6,6020;0,0059;-0,0176;1,0085;-7,2500;-2,7500;44,7500;
6,6110;0,0059;-0,0176;1,0085;-7,2500;-2,7500;44,7500;
6,6220;0,0098;-0,0215;0,9909;-7,2500;-2,7500;44,7500;
6,6230;0,0098;-0,0215;0,9909;-7,2500;-2,7500;44,7500;
6,6310;0,0098;-0,0215;0,9909;-7,2500;-2,7500;44,7500;
6,6410;0,0098;-0,0215;0,9909;-7,2500;-2,7500;44,7500;
6,6520;0,0098;-0,0215;0,9909;-7,2500;-2,7500;44,7500;
6,6580;0,0098;-0,0215;0,9909;-7,2500;-2,7500;44,7500;
6,6700;0,0098;-0,0215;0,9909;-7,2500;-2,7500;44,7500;
6,6770;0,0098;-0,0215;0,9909;-7,2500;-2,7500;44,7500;
6,6910;0,0098;-0,0215;0,9909;-7,2500;-2,7500;44,7500;
6,6980;0,0098;-0,0215;0,9909;-7,2500;-2,7500;44,7500;
6,7020;0,0098;-0,0215;0,9909;-7,0000;-0,5000;43,7500;
6,7080;0,0098;-0,0215;0,9909;-7,0000;-0,5000;43,7500;
6,7200;0,0098;-0,0215;0,9909;-7,0000;-0,5000;43,7500;
6,7320;0,0098;-0,0215;0,9909;-7,0000;-0,5000;43,7500;
6,7410;0,0098;-0,0215;0,9909;-7,0000;-0,5000;43,7500;
6,7560;0,0098;-0,0215;0,9909;-7,0000;-0,5000;43,7500;
6,7740;0,0098;-0,0215;0,9909;-7,0000;-0,5000;43,7500;
6,7850;0,0098;-0,0215;0,9909;-7,0000;-0,5000;43,7500;
6,8030;0,0098;-0,0215;0,9909;-7,0000;-0,5000;43,7500;
6,8170;-0,0020;-0,0137;0,9909;-7,0000;-0,5000;43,7500;
6,8380;-0,0020;-0,0137;0,9909;-7,0000;-0,5000;43,7500;
6,8390;-0,0020;-0,0137;0,9909;-7,0000;-0,5000;43,7500;
6,8400;-0,0020;-0,0137;0,9909;-7,0000;-0,5000;43,7500;
6,8470;-0,0020;-0,0137;0,9909;-7,0000;-0,5000;43,7500;
6,8590;-0,0020;-0,0137;0,9909;-7,0000;-0,5000;43,7500;
6,8690;-0,0020;-0,0137;0,9909;-7,0000;-0,5000;43,7500;
6,8800;-0,0020;-0,0137;0,9909;-7,0000;-0,5000;43,7500;
6,8920;-0,0020;-0,0137;0,9909;-7,0000;-0,5000;43,7500;
6,9040;-0,0020;-0,0137;0,9909;-4,7500;3,0000;43,2500;
6,9080;-0,0020;-0,0137;0,9909;-4,7500;3,0000;43,2500;
6,9220;-0,0020;-0,0137;0,9909;-4,7500;3,0000;43,2500;
6,9330;-0,0020;-0,0137;0,9909;-4,7500;3,0000;43,2500;
6,9410;-0,0020;-0,0137;0,9909;-4,7500;3,0000;43,2500;
6,9560;-0,0020;-0,0137;0,9909;-4,7500;3,0000;43,2500;
6,9740;-0,0020;-0,0137;0,9909;-4,7500;3,0000;43,2500;
6,9780;-0,0020;-0,0137;0,9909;-4,7500;3,0000;43,2500;
6,9870;-0,0020;-0,0137;0,9909;-4,7500;3,0000;43,2500;
6,9970;-0,0020;-0,0137;0,9909;-4,7500;3,0000;43,2500;
7,0070;-0,0020;-0,0137;0,9909;-4,7500;3,0000;43,2500;
7,0170;-0,0020;-0,0137;0,9909;-4,7500;3,0000;43,2500;
7,0250;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,0260;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,0280;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,0370;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,0470;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,0580;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,0670;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,0770;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,0870;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,0970;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,1070;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,1170;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,1270;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,1370;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,1470;-0,0215;-0,0117;0,8502;-4,7500;3,0000;43,2500;
7,1520;-0,0215;-0,0117;0,8502;-5,2500;4,0000;36,2500;
7,1570;-0,0215;-0,0117;0,8502;-5,2500;4,0000;36,2500;
7,1670;-0,0215;-0,0117;0,8502;-5,2500;4,0000;36,2500;
7,1770;-0,0215;-0,0117;0,8502;-5,2500;4,0000;36,2500;
7,1870;-0,0215;-0,0117;0,8502;-5,2500;4,0000;36,2500;
7,1970;-0,0215;-0,0117;0,8502;-5,2500;4,0000;36,2500;
7,2070;-0,0215;-0,0117;0,8502;-5,2500;4,0000;36,2500;
7,2170;-0,0215;-0,0117;0,8502;-5,2500;4,0000;36,2500;
7,2250;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,2260;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,2280;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,2370;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,2470;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,2570;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,2670;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,2860;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,2910;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,2970;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,3070;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,3170;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,3270;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,3370;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,3470;0,0313;-0,0235;0,9479;-5,2500;4,0000;36,2500;
7,3500;0,0313;-0,0235;0,9479;-7,2500;-2,0000;34,5000;
7,3570;0,0313;-0,0235;0,9479;-7,2500;-2,0000;34,5000;
7,3670;0,0313;-0,0235;0,9479;-7,2500;-2,0000;34,5000;
7,3770;0,0313;-0,0235;0,9479;-7,2500;-2,0000;34,5000;
7,3870;0,0313;-0,0235;0,9479;-7,2500;-2,0000;34,5000;
7,3970;0,0313;-0,0235;0,9479;-7,2500;-2,0000;34,5000;
7,4070;0,0313;-0,0235;0,9479;-7,2500;-2,0000;34,5000;
7,4180;0,0313;-0,0235;0,9479;-7,2500;-2,0000;34,5000;
7,4260;0,0137;-0,0352;0,9440;-7,2500;-2,0000;34,5000;
7,4270;0,0137;-0,0352;0,9440;-7,2500;-2,0000;34,5000;
7,4280;0,0137;-0,0352;0,9440;-7,2500;-2,0000;34,5000;
7,4370;0,0137;-0,0352;0,9440;-7,2500;-2,0000;34,5000;
7,4480;0,0137;-0,0352;0,9440;-7,2500;-2,0000;34,5000;
7,4570;0,0137;-0,0352;0,9440;-7,2500;-2,0000;34,5000;
7,4670;0,0137;-0,0352;0,9440;-7,2500;-2,0000;34,5000;
7,4770;0,0137;-0,0352;0,9440;-7,2500;-2,0000;34,5000;
7,4870;0,0137;-0,0352;0,9440;-7,2500;-2,0000;34,5000;
7,4970;0,0137;-0,0352;0,9440;-7,2500;-2,0000;34,5000;
